                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                0.91226,                0.90206,                0.82102,                0.63732,                0.48648,                0.55543,                0.42571,                0.80455,                0.94034,                0.80455,              0.0066092,              0.0066092,              0.0066092
                    140,                0.96339,                0.96658,                0.81329,                0.62642,                0.49573,                0.56045,                0.43114,                 0.8025,                0.93636,                0.80456,              0.0065845,              0.0065845,              0.0065845
                    141,                0.94012,                0.96268,                0.81805,                0.62301,                0.50099,                0.56431,                0.43278,                0.79975,                0.93835,                0.80403,              0.0065598,              0.0065598,              0.0065598
                    142,                0.92739,                0.95672,                0.82021,                0.62748,                0.49182,                0.56756,                0.43949,                0.79718,                0.93719,                0.80357,               0.006535,               0.006535,               0.006535
                    143,                 0.9391,                0.94139,                0.82229,                0.63289,                0.48954,                0.56541,                0.43958,                0.79664,                0.93633,                0.80341,              0.0065102,              0.0065102,              0.0065102
                    144,                0.97083,                0.97957,                0.81804,                0.63609,                0.48565,                0.56381,                0.43574,                0.79815,                0.93682,                0.80356,              0.0064855,              0.0064855,              0.0064855
                    145,                0.95195,                0.94468,                0.81781,                0.61196,                0.50117,                0.56282,                0.43514,                0.79585,                0.93663,                0.80316,              0.0064608,              0.0064608,              0.0064608
                    146,                0.93626,                0.95765,                0.82434,                0.60827,                 0.4978,                0.55831,                0.42994,                0.79499,                0.93538,                0.80304,               0.006436,               0.006436,               0.006436
                    147,                0.90837,                0.93319,                0.81694,                0.60867,                0.48897,                 0.5655,                0.43369,                0.79564,                0.93436,                0.80304,              0.0064112,              0.0064112,              0.0064112
                    148,                 0.9087,                0.92234,                0.81137,                0.64235,                0.47871,                0.56485,                0.43489,                  0.798,                0.93579,                0.80296,              0.0063865,              0.0063865,              0.0063865
                    149,                0.94166,                0.90531,                0.81229,                0.65548,                0.47052,                0.57017,                 0.4409,                0.79712,                0.93385,                0.80316,              0.0063618,              0.0063618,              0.0063618
                    150,                0.91782,                0.91014,                0.81655,                0.65908,                 0.4709,                0.57286,                0.44162,                0.79615,                0.93409,                0.80301,               0.006337,               0.006337,               0.006337
                    151,                 0.9065,                0.89914,                0.81999,                 0.6525,                 0.4646,                0.56967,                0.44015,                0.79609,                0.93231,                0.80268,              0.0063122,              0.0063122,              0.0063122
                    152,                0.96183,                0.93425,                0.82526,                0.64362,                0.48269,                0.57339,                0.44239,                0.79426,                0.93104,                 0.8025,              0.0062875,              0.0062875,              0.0062875
                    153,                0.91612,                0.90797,                0.81971,                0.65697,                0.47032,                0.57283,                0.44254,                0.79385,                0.92959,                0.80274,              0.0062628,              0.0062628,              0.0062628
                    154,                0.94243,                0.93225,                0.82019,                0.66721,                0.47213,                0.57007,                0.44052,                0.79354,                0.93024,                0.80267,               0.006238,               0.006238,               0.006238
                    155,                0.93878,                0.92775,                0.80996,                0.65111,                0.47697,                0.57492,                0.44596,                0.79391,                0.92988,                0.80259,              0.0062132,              0.0062132,              0.0062132
                    156,                0.95451,                0.94875,                0.82019,                0.67987,                0.46548,                0.57614,                 0.4458,                0.79368,                0.92993,                0.80271,              0.0061885,              0.0061885,              0.0061885
                    157,                0.90779,                0.89381,                0.80649,                0.65318,                0.47421,                0.56818,                 0.4411,                0.79293,                0.93033,                0.80278,              0.0061637,              0.0061637,              0.0061637
                    158,                0.95783,                0.91589,                0.82768,                0.65343,                0.47079,                0.56865,                0.44146,                0.79342,                0.93101,                0.80295,               0.006139,               0.006139,               0.006139
                    159,                0.94741,                 0.9095,                0.82938,                0.64783,                0.49848,                0.58093,                0.45206,                0.79219,                0.92922,                0.80281,              0.0061142,              0.0061142,              0.0061142
                    160,                0.89451,                0.88328,                0.81157,                0.66015,                0.48212,                0.58352,                0.45423,                0.79245,                0.92674,                 0.8027,              0.0060895,              0.0060895,              0.0060895
                    161,                0.92135,                0.89871,                0.81629,                0.65311,                0.48537,                0.58267,                0.45344,                0.79175,                0.92704,                0.80236,              0.0060647,              0.0060647,              0.0060647
                    162,                 0.9562,                0.90278,                0.81494,                0.68023,                0.45824,                 0.5799,                0.45162,                0.79081,                0.92697,                 0.8022,                0.00604,                0.00604,                0.00604
                    163,                0.92068,                0.87584,                0.82148,                 0.6824,                0.46155,                0.57662,                0.44825,                0.78925,                0.92654,                0.80209,              0.0060152,              0.0060152,              0.0060152
                    164,                 0.9628,                 0.9293,                0.81349,                0.68264,                0.46087,                 0.5776,                 0.4492,                0.78761,                0.92701,                 0.8019,              0.0059905,              0.0059905,              0.0059905
                    165,                0.91866,                0.92279,                0.81426,                0.68231,                0.45947,                 0.5829,                0.45324,                0.78817,                0.92708,                0.80202,              0.0059658,              0.0059658,              0.0059658
                    166,                0.92177,                0.86796,                0.82318,                 0.6048,                0.49952,                0.58895,                0.45817,                0.78738,                0.92549,                0.80193,               0.005941,               0.005941,               0.005941
                    167,                0.90432,                0.85884,                0.81339,                0.67808,                0.46432,                0.58918,                0.45666,                0.78714,                0.92501,                0.80199,              0.0059163,              0.0059163,              0.0059163
                    168,                 0.9372,                0.91078,                0.81531,                0.67112,                0.47885,                0.58918,                0.45661,                0.78815,                0.92457,                0.80188,              0.0058915,              0.0058915,              0.0058915
                    169,                0.90277,                0.88521,                0.82261,                0.61632,                0.49977,                0.58892,                0.45554,                0.78691,                0.92585,                0.80175,              0.0058668,              0.0058668,              0.0058668
                    170,                0.92249,                 0.8908,                0.81094,                0.61759,                0.49964,                0.59042,                 0.4566,                0.78757,                0.92418,                0.80188,               0.005842,               0.005842,               0.005842
                    171,                 0.9376,                  0.881,                0.81108,                0.61199,                0.50028,                0.59217,                0.45709,                0.78787,                 0.9229,                0.80168,              0.0058173,              0.0058173,              0.0058173
                    172,                0.92954,                0.89736,                0.81072,                0.61435,                0.50423,                0.59106,                0.45683,                0.78658,                0.92385,                0.80168,              0.0057925,              0.0057925,              0.0057925
                    173,                0.90999,                0.87976,                0.81421,                0.63015,                0.50172,                  0.588,                0.45341,                 0.7868,                0.92316,                0.80157,              0.0057678,              0.0057678,              0.0057678
                    174,                0.90413,                0.85872,                0.81554,                0.64085,                0.49743,                0.59451,                 0.4597,                0.78636,                0.92239,                0.80166,               0.005743,               0.005743,               0.005743
                    175,                0.90864,                0.86685,                0.81284,                0.64615,                0.49046,                0.59282,                0.46023,                0.78548,                0.92169,                0.80147,              0.0057183,              0.0057183,              0.0057183
                    176,                0.92151,                0.86053,                0.81404,                0.63957,                0.49329,                0.59301,                0.45988,                0.78562,                0.92145,                0.80159,              0.0056935,              0.0056935,              0.0056935
                    177,                0.89749,                 0.8875,                0.80668,                0.63966,                 0.4974,                0.59117,                0.45491,                 0.7852,                0.92026,                0.80153,              0.0056688,              0.0056688,              0.0056688
                    178,                0.91454,                0.88367,                 0.8099,                0.64935,                0.50143,                0.59263,                0.45569,                0.78471,                0.91995,                0.80135,               0.005644,               0.005644,               0.005644
                    179,                0.91156,                0.87303,                 0.8173,                0.65541,                0.49259,                 0.5913,                0.45539,                0.78433,                0.91918,                0.80136,              0.0056193,              0.0056193,              0.0056193
                    180,                0.91759,                0.87534,                0.81449,                0.65624,                0.49218,                0.59051,                0.45433,                0.78465,                0.91876,                0.80146,              0.0055945,              0.0055945,              0.0055945
                    181,                0.94212,                0.85666,                0.81261,                0.64725,                0.49875,                0.58888,                0.45236,                0.78469,                0.91786,                0.80144,              0.0055698,              0.0055698,              0.0055698
                    182,                0.89617,                0.83273,                0.81139,                0.65094,                0.49673,                0.58965,                0.45347,                0.78459,                0.91805,                0.80142,               0.005545,               0.005545,               0.005545
                    183,                0.91112,                0.86546,                0.81287,                 0.6502,                0.49821,                0.58876,                0.45394,                0.78504,                0.91712,                0.80136,              0.0055202,              0.0055202,              0.0055202
                    184,                0.91284,                0.85929,                0.81728,                0.64861,                0.50052,                0.58849,                0.45309,                0.78386,                0.91692,                0.80124,              0.0054955,              0.0054955,              0.0054955
                    185,                 0.9254,                0.87029,                0.81169,                 0.6442,                0.50165,                0.58876,                0.45467,                0.78346,                0.91446,                0.80131,              0.0054707,              0.0054707,              0.0054707
                    186,                0.92037,                0.85341,                0.81098,                0.64411,                0.50181,                0.58881,                0.45407,                0.78317,                0.91307,                0.80123,               0.005446,               0.005446,               0.005446
                    187,                0.90497,                0.85298,                0.81737,                0.64664,                0.50172,                0.58971,                0.45531,                0.78314,                0.91322,                0.80103,              0.0054212,              0.0054212,              0.0054212
                    188,                0.89218,                0.83552,                0.81568,                0.64634,                 0.5014,                0.58777,                0.45344,                0.78266,                0.91314,                0.80111,              0.0053965,              0.0053965,              0.0053965
                    189,                0.93395,                0.85455,                0.81311,                0.64452,                0.50382,                0.58699,                0.45463,                0.78284,                0.91126,                0.80103,              0.0053717,              0.0053717,              0.0053717
                    190,                0.93678,                0.83197,                0.81616,                0.64376,                0.51077,                0.58328,                0.45151,                0.78292,                0.91137,                0.80101,               0.005347,               0.005347,               0.005347
                    191,                 0.8861,                0.79038,                0.80758,                0.64199,                0.51294,                0.57964,                0.44874,                 0.7831,                0.91141,                0.80097,              0.0053223,              0.0053223,              0.0053223
                    192,                0.91241,                0.83563,                0.81156,                0.61376,                0.52216,                0.58115,                 0.4499,                0.78311,                0.91057,                0.80101,              0.0052975,              0.0052975,              0.0052975
                    193,                0.91393,                0.80382,                0.81012,                 0.5975,                0.52951,                   0.58,                0.44869,                0.78319,                0.91099,                  0.801,              0.0052727,              0.0052727,              0.0052727
                    194,                0.89712,                0.81069,                0.82335,                0.59243,                0.53219,                0.58172,                0.45021,                 0.7826,                0.90973,                 0.8009,               0.005248,               0.005248,               0.005248
                    195,                0.89279,                0.81116,                0.81159,                0.59573,                0.53034,                0.58106,                0.44929,                0.78255,                0.90917,                0.80097,              0.0052233,              0.0052233,              0.0052233
                    196,                0.95637,                0.87569,                 0.8171,                0.60378,                 0.5209,                0.58569,                0.45277,                0.78204,                 0.9068,                0.80086,              0.0051985,              0.0051985,              0.0051985
                    197,                0.88706,                0.79415,                0.81379,                0.60296,                0.52151,                0.58536,                0.45246,                0.78201,                0.90766,                0.80094,              0.0051737,              0.0051737,              0.0051737
                    198,                0.91392,                0.83296,                0.81043,                0.61556,                0.52173,                0.58638,                0.45287,                0.78114,                0.90612,                0.80092,               0.005149,               0.005149,               0.005149
                    199,                0.92192,                0.78278,                0.80656,                0.61679,                0.52106,                 0.5862,                0.45331,                0.78113,                0.90336,                 0.8009,              0.0051243,              0.0051243,              0.0051243
                    200,                0.86591,                0.79472,                0.81444,                0.61748,                0.52094,                0.58713,                0.45499,                 0.7808,                0.90368,                0.80085,              0.0050995,              0.0050995,              0.0050995
                    201,                0.90863,                0.81497,                0.80786,                0.61837,                0.52046,                0.58577,                0.45351,                0.78125,                0.90385,                0.80079,              0.0050747,              0.0050747,              0.0050747
                    202,                0.91988,                0.83158,                0.81695,                0.61695,                0.51843,                0.58602,                 0.4543,                0.78064,                0.90334,                 0.8008,                0.00505,                0.00505,                0.00505
                    203,                0.89701,                0.81303,                0.82041,                0.61608,                0.51931,                 0.5868,                  0.455,                 0.7816,                0.90358,                0.80088,              0.0050253,              0.0050253,              0.0050253
                    204,                 0.9046,                0.79897,                0.80765,                0.61352,                0.51693,                0.58139,                0.44948,                0.78137,                0.90361,                0.80085,              0.0050005,              0.0050005,              0.0050005
                    205,                0.90553,                 0.8225,                0.80682,                0.61631,                0.51786,                0.58184,                0.45081,                0.78132,                0.90413,                0.80076,              0.0049758,              0.0049758,              0.0049758
                    206,                0.87661,                 0.8197,                0.80665,                0.61594,                 0.5176,                0.58198,                0.45044,                0.78096,                0.90461,                0.80067,               0.004951,               0.004951,               0.004951
                    207,                0.89901,                0.79481,                0.81465,                0.61596,                0.51772,                0.58387,                0.45072,                 0.7811,                0.90366,                0.80063,              0.0049263,              0.0049263,              0.0049263
                    208,                0.90835,                0.82881,                0.81284,                 0.5973,                0.52813,                0.58681,                0.45298,                 0.7801,                0.90408,                0.80059,              0.0049015,              0.0049015,              0.0049015
                    209,                0.91612,                 0.7947,                0.82044,                 0.5959,                0.53048,                0.59206,                0.45827,                0.78058,                0.90422,                0.80057,              0.0048768,              0.0048768,              0.0048768
                    210,                0.90667,                0.81777,                0.80712,                0.59656,                0.53097,                0.59335,                 0.4594,                0.78023,                0.90356,                0.80064,               0.004852,               0.004852,               0.004852
                    211,                0.86226,                0.78576,                 0.8078,                0.59652,                0.53119,                0.59384,                0.45995,                0.78028,                0.90362,                0.80052,              0.0048272,              0.0048272,              0.0048272
                    212,                0.90875,                 0.7915,                0.81296,                0.59916,                 0.5277,                0.59293,                0.45949,                0.77995,                0.90279,                0.80052,              0.0048025,              0.0048025,              0.0048025
                    213,                0.88473,                0.78275,                0.79974,                0.58987,                0.52548,                0.59212,                0.45837,                0.77956,                 0.9026,                0.80035,              0.0047778,              0.0047778,              0.0047778
                    214,                0.88998,                0.79911,                0.81301,                0.59076,                 0.5239,                0.59328,                0.45924,                0.78012,                0.90261,                0.80038,               0.004753,               0.004753,               0.004753
                    215,                0.86993,                0.75645,                0.80295,                0.58957,                0.52472,                0.59352,                0.45946,                0.77946,                0.90189,                 0.8005,              0.0047283,              0.0047283,              0.0047283
                    216,                0.88782,                0.79418,                0.81033,                0.58936,                0.52435,                0.59367,                0.45978,                0.78002,                0.90317,                0.80053,              0.0047035,              0.0047035,              0.0047035
                    217,                0.87902,                0.78009,                0.80635,                0.58987,                0.52521,                0.59348,                0.45944,                0.78052,                0.90267,                0.80045,              0.0046788,              0.0046788,              0.0046788
                    218,                0.88987,                0.75034,                0.81304,                0.59342,                0.52123,                 0.5922,                0.45853,                0.78005,                0.90164,                0.80048,               0.004654,               0.004654,               0.004654
                    219,                0.90562,                0.78983,                0.81107,                0.59291,                 0.5213,                0.59154,                0.45806,                0.77926,                0.90045,                0.80041,              0.0046293,              0.0046293,              0.0046293
                    220,                 0.8608,                0.76459,                0.80355,                0.59355,                0.52141,                 0.5907,                0.45688,                0.77926,                0.90082,                0.80034,              0.0046045,              0.0046045,              0.0046045
                    221,                0.86561,                0.75174,                0.80633,                0.59423,                0.52112,                0.59047,                0.45715,                0.77956,                0.90066,                0.80029,              0.0045798,              0.0045798,              0.0045798
                    222,                0.88641,                0.75961,                0.80046,                0.59359,                  0.523,                0.59086,                0.45767,                0.77904,                0.89974,                0.80045,               0.004555,               0.004555,               0.004555
                    223,                0.89496,                0.78003,                0.81343,                 0.5936,                0.52328,                0.59127,                0.45742,                0.77962,                0.89768,                0.80033,              0.0045303,              0.0045303,              0.0045303
                    224,                0.83645,                0.73481,                 0.8076,                0.59361,                0.52555,                  0.591,                0.45827,                 0.7791,                0.89887,                0.80049,              0.0045055,              0.0045055,              0.0045055
                    225,                0.87401,                0.74462,                0.80572,                0.59302,                0.52919,                0.59537,                0.46319,                0.77877,                0.89836,                0.80045,              0.0044808,              0.0044808,              0.0044808
                    226,                0.90112,                0.78533,                0.79889,                0.59527,                0.52583,                0.59646,                 0.4638,                0.77855,                0.89858,                0.80033,               0.004456,               0.004456,               0.004456
                    227,                 0.8779,                0.77601,                 0.8087,                 0.5952,                0.52588,                0.59699,                0.46433,                0.77849,                0.89819,                0.80034,              0.0044313,              0.0044313,              0.0044313
                    228,                0.86791,                0.75183,                0.81759,                0.59438,                0.52659,                 0.5967,                0.46335,                0.77818,                0.89783,                0.80031,              0.0044065,              0.0044065,              0.0044065
                    229,                0.84542,                0.72575,                0.81552,                0.59421,                0.52662,                0.59739,                0.46345,                0.77872,                0.89921,                0.80026,              0.0043818,              0.0043818,              0.0043818
                    230,                0.88614,                0.75452,                0.80368,                0.58901,                0.54054,                0.59733,                0.46354,                0.77857,                0.89933,                0.80029,               0.004357,               0.004357,               0.004357
                    231,                0.87587,                0.77382,                0.80327,                0.58905,                 0.5408,                0.59733,                0.46385,                0.77896,                0.89817,                0.80022,              0.0043323,              0.0043323,              0.0043323
                    232,                0.86714,                0.72797,                0.80707,                0.58915,                0.54221,                0.59744,                0.46333,                0.77804,                0.89806,                0.80023,              0.0043075,              0.0043075,              0.0043075
                    233,                 0.9115,                0.77771,                 0.8115,                0.58038,                0.54261,                0.59706,                0.46385,                0.77874,                0.89778,                 0.8001,              0.0042828,              0.0042828,              0.0042828
                    234,                0.85021,                0.73553,                0.81448,                0.58068,                0.54208,                 0.5969,                0.46404,                0.77807,                  0.897,                0.80003,               0.004258,               0.004258,               0.004258
                    235,                0.90073,                0.74766,                0.80499,                 0.5823,                0.54296,                0.59708,                0.46307,                0.77791,                0.89738,                0.80011,              0.0042333,              0.0042333,              0.0042333
                    236,                0.86314,                0.74693,                0.81605,                  0.582,                0.54291,                0.59709,                0.46385,                0.77798,                0.89633,                0.80001,              0.0042085,              0.0042085,              0.0042085
                    237,                0.85956,                0.72867,                0.80398,                0.58265,                0.54229,                0.59264,                0.45922,                0.77745,                0.89597,                0.80009,              0.0041837,              0.0041837,              0.0041837
                    238,                  0.877,                0.75086,                0.81512,                0.58161,                0.54718,                 0.5934,                0.45976,                0.77855,                0.89503,                0.80001,               0.004159,               0.004159,               0.004159
                    239,                0.84934,                 0.7146,                0.80696,                0.58172,                0.54593,                0.59356,                0.45976,                0.77814,                0.89488,                0.79998,              0.0041342,              0.0041342,              0.0041342
                    240,                 0.8729,                0.75375,                0.80143,                 0.5821,                0.54563,                0.59358,                0.45913,                0.77844,                0.89529,                0.80001,              0.0041095,              0.0041095,              0.0041095
                    241,                0.87351,                0.71074,                0.80559,                 0.5755,                0.55662,                0.59345,                0.45988,                0.77819,                0.89573,                0.79987,              0.0040847,              0.0040847,              0.0040847
                    242,                0.87609,                0.71599,                0.80551,                0.57535,                0.55794,                0.59406,                0.45938,                0.77906,                0.89451,                0.79979,                0.00406,                0.00406,                0.00406
                    243,                0.87519,                0.72741,                0.81552,                0.57528,                0.55819,                0.59429,                0.46007,                0.77846,                0.89424,                0.79977,              0.0040352,              0.0040352,              0.0040352
                    244,                 0.8754,                0.74835,                0.80651,                0.56966,                 0.5569,                0.59349,                 0.4585,                0.77848,                0.89455,                0.79969,              0.0040105,              0.0040105,              0.0040105
                    245,                0.86926,                0.73071,                0.81034,                0.57415,                0.55856,                0.59458,                0.46017,                0.77755,                0.89428,                0.79972,              0.0039857,              0.0039857,              0.0039857
                    246,                0.86273,                0.75473,                0.80775,                0.57123,                0.55721,                0.59432,                0.45959,                 0.7781,                0.89348,                 0.7997,               0.003961,               0.003961,               0.003961
                    247,                0.86722,                0.73099,                0.81678,                0.57098,                0.55712,                0.59465,                0.45968,                0.77806,                0.89494,                0.79966,              0.0039362,              0.0039362,              0.0039362
                    248,                0.86316,                0.74295,                0.79625,                0.58028,                 0.5462,                0.59493,                 0.4601,                  0.778,                0.89444,                0.79959,              0.0039115,              0.0039115,              0.0039115
                    249,                0.88045,                0.75498,                0.81823,                 0.5798,                0.54705,                0.59495,                0.46098,                0.77782,                 0.8944,                0.79968,              0.0038867,              0.0038867,              0.0038867
                    250,                0.84503,                0.68751,                0.80659,                0.57969,                0.54697,                0.59473,                0.46059,                 0.7776,                0.89401,                0.79958,               0.003862,               0.003862,               0.003862
                    251,                0.84946,                0.72555,                0.81264,                0.57997,                0.54626,                0.59477,                0.46058,                0.77762,                0.89418,                0.79965,              0.0038372,              0.0038372,              0.0038372
                    252,                0.87007,                0.72288,                0.81309,                0.57584,                0.54485,                0.59394,                0.45928,                0.77778,                0.89406,                0.79963,              0.0038125,              0.0038125,              0.0038125
                    253,                0.86166,                0.73526,                0.80334,                0.57779,                0.54315,                0.59438,                0.45966,                0.77768,                0.89407,                0.79961,              0.0037878,              0.0037878,              0.0037878
                    254,                0.89357,                0.73227,                0.80685,                0.57717,                0.54332,                0.59444,                0.45968,                0.77796,                0.89379,                0.79963,               0.003763,               0.003763,               0.003763
                    255,                0.86173,                 0.7223,                 0.8043,                 0.5781,                0.53997,                0.59458,                 0.4599,                0.77837,                0.89294,                0.79965,              0.0037383,              0.0037383,              0.0037383
                    256,                0.87202,                0.71234,                0.81518,                0.57854,                 0.5394,                0.59471,                0.45995,                0.77821,                0.89262,                0.79969,              0.0037135,              0.0037135,              0.0037135
                    257,                0.85155,                0.70905,                0.80864,                 0.5781,                0.53947,                0.59545,                0.46039,                0.77855,                0.89143,                0.79975,              0.0036888,              0.0036888,              0.0036888
                    258,                0.85575,                 0.7338,                0.80359,                0.57733,                0.54016,                0.59485,                0.45937,                0.77826,                0.89091,                0.79976,               0.003664,               0.003664,               0.003664
                    259,                0.87809,                0.71574,                0.80876,                0.57609,                0.54219,                 0.5951,                0.46029,                 0.7789,                0.89051,                0.79963,              0.0036393,              0.0036393,              0.0036393
                    260,                0.85525,                 0.7089,                0.80521,                0.57641,                0.54204,                0.59488,                0.45985,                0.77871,                0.89031,                0.79962,              0.0036145,              0.0036145,              0.0036145
                    261,                 0.8615,                0.69976,                0.80757,                0.57697,                0.54364,                 0.5902,                0.45553,                0.77874,                0.89065,                0.79965,              0.0035898,              0.0035898,              0.0035898
                    262,                0.83768,                0.68875,                0.80421,                0.57573,                0.54334,                0.59036,                0.45614,                0.77839,                0.89018,                0.79965,               0.003565,               0.003565,               0.003565
                    263,                0.84732,                0.67971,                0.80588,                0.57405,                0.54672,                0.59078,                0.45603,                0.77853,                0.88972,                 0.7996,              0.0035403,              0.0035403,              0.0035403
                    264,                0.86806,                0.71352,                0.79904,                0.57409,                0.54669,                0.59152,                0.45613,                0.77841,                0.88982,                0.79961,              0.0035155,              0.0035155,              0.0035155
                    265,                0.86392,                0.70414,                0.80774,                0.57504,                0.54532,                0.59561,                0.46145,                0.77836,                0.88958,                0.79948,              0.0034908,              0.0034908,              0.0034908
                    266,                0.85464,                0.70486,                0.80473,                0.57335,                0.54614,                0.59526,                0.46035,                0.77783,                0.88863,                0.79947,               0.003466,               0.003466,               0.003466
                    267,                0.86124,                0.68759,                0.80387,                0.56919,                 0.5503,                0.59174,                0.45717,                0.77851,                0.88988,                0.79955,              0.0034413,              0.0034413,              0.0034413
                    268,                0.86311,                0.69801,                0.81101,                0.56941,                0.55144,                0.59743,                0.46287,                  0.779,                0.89062,                0.79948,              0.0034165,              0.0034165,              0.0034165
                    269,                 0.8697,                0.70427,                0.81422,                0.57003,                0.55205,                0.59744,                0.46248,                0.77909,                0.89103,                 0.7994,              0.0033918,              0.0033918,              0.0033918
                    270,                0.85919,                0.69339,                0.80857,                 0.5702,                0.55266,                0.59783,                0.46353,                0.77942,                0.89104,                0.79942,               0.003367,               0.003367,               0.003367
                    271,                 0.8013,                0.65316,                0.80066,                0.56955,                0.55293,                0.59769,                0.46272,                0.77868,                0.89053,                0.79933,              0.0033423,              0.0033423,              0.0033423
                    272,                 0.8467,                 0.7129,                0.80425,                0.56935,                0.55275,                0.59785,                0.46184,                 0.7784,                0.89059,                0.79931,              0.0033175,              0.0033175,              0.0033175
                    273,                0.85805,                0.69116,                0.79901,                0.56919,                0.55252,                0.59889,                 0.4628,                0.77796,                0.89068,                0.79927,              0.0032928,              0.0032928,              0.0032928
                    274,                0.84896,                0.68685,                0.80657,                 0.5693,                0.55279,                0.59936,                 0.4629,                0.77837,                0.89038,                0.79933,               0.003268,               0.003268,               0.003268
                    275,                0.85397,                0.70322,                0.80576,                0.56912,                0.55289,                0.59966,                0.46357,                0.77858,                0.89094,                 0.7993,              0.0032433,              0.0032433,              0.0032433
                    276,                0.86509,                0.69099,                0.81005,                0.56918,                0.55297,                0.59979,                0.46341,                 0.7784,                0.89056,                0.79929,              0.0032185,              0.0032185,              0.0032185
                    277,                0.85003,                0.67332,                0.80668,                0.56819,                 0.5535,                0.59933,                0.46252,                0.77809,                0.88986,                0.79923,              0.0031938,              0.0031938,              0.0031938
